cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
SNU-398::Bosutinib,516,1.1627906976744187,129,3.875968992248062,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,83.33333333333334,"['ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",{'HCK'}
OE33::Bosutinib,516,1.1627906976744187,129,3.10077519379845,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,66.66666666666666,"['SRC', 'LYN', 'BCR', 'EGFR']","{'HCK', 'ABL1'}"
OCI-M1::Alectinib,516,1.3565891472868217,129,3.10077519379845,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,57.14285714285714,"['ALK', 'NPM1', 'SMAD4', 'RET']","{'EML4', 'FGFR1', 'CDKN2A'}"
SNU-387::Bosutinib,516,1.1627906976744187,129,2.3255813953488373,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['SRC', 'LYN', 'BCR']","{'EGFR', 'HCK', 'ABL1'}"
OCI-AML2::Bosutinib,516,1.1627906976744187,129,2.3255813953488373,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['ABL1', 'LYN', 'BCR']","{'EGFR', 'HCK', 'SRC'}"
KMOE-2::Bosutinib,516,1.1627906976744187,129,2.3255813953488373,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['LYN', 'BCR', 'EGFR']","{'HCK', 'SRC', 'ABL1'}"
KMOE-2::Alectinib,516,1.3565891472868217,129,2.3255813953488373,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,42.857142857142854,"['ALK', 'SMAD4', 'RET']","{'EML4', 'FGFR1', 'CDKN2A', 'NPM1'}"
OE33::Afatinib,516,1.937984496124031,129,3.10077519379845,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,40.0,"['ERBB2', 'ERBB4', 'MET', 'BRAF']","{'EGFR', 'EML4', 'KRAS', 'NRAS', 'ERBB3', 'NRG1'}"
SNU-387::Afatinib,516,1.937984496124031,129,3.10077519379845,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,40.0,"['ERBB2', 'ERBB4', 'MET', 'BRAF']","{'EGFR', 'EML4', 'KRAS', 'NRAS', 'ERBB3', 'NRG1'}"
OCI-AML2::Gemcitabine,516,10.271317829457365,129,16.27906976744186,"['CMPK1', 'RRM2', 'RRM1', 'CBL', 'HLA-C', 'SLC28A3', 'ATAT1', 'SLC28A1', 'POLR1G', 'SLC29A2', 'FKBP5', 'SMAD4', 'SLC29A1', 'NT5C1A', 'SLC29A3', 'CDA', 'SERPINA5', 'PRRC2A', 'XRCC1', 'SH2D5', 'GPX5', 'NT5C3A', 'IGF2', 'ATRX', 'CDSN', 'ALG10', 'WEE1', 'XYLT2', 'DCTD', 'MSH5', 'PPCDC', 'NT5C', 'PPP1R13L', 'CDC5L', 'ETS2', 'PPP1R18', 'CIP2A', 'ACSS2', 'ERCC1', 'DOCK8', 'SLC28A2', 'TENT4A', 'DCK', 'MUCL3', 'KLC3', 'DAPK1', 'C6ORF15', 'POLR2A', 'PSORS1C1', 'FANCC', 'FHL2', 'NT5C2', 'HCP5']",53,39.62264150943396,"['CMPK1', 'RRM1', 'HLA-C', 'ATAT1', 'SLC28A1', 'SMAD4', 'SLC29A1', 'NT5C1A', 'CDA', 'SERPINA5', 'PRRC2A', 'SH2D5', 'NT5C3A', 'IGF2', 'ATRX', 'ALG10', 'WEE1', 'XYLT2', 'DCTD', 'PPCDC', 'CDC5L']","{'DCK', 'DAPK1', 'FKBP5', 'KLC3', 'CIP2A', 'RRM2', 'DOCK8', 'SLC28A2', 'PPP1R13L', 'SLC28A3', 'ETS2', 'POLR2A', 'PPP1R18', 'SLC29A2', 'CDSN', 'FHL2', 'FANCC', 'SLC29A3', 'CBL', 'ACSS2', 'PSORS1C1', 'POLR1G', 'NT5C2', 'HCP5', 'MUCL3', 'XRCC1', 'GPX5', 'MSH5', 'ERCC1', 'TENT4A', 'NT5C', 'C6ORF15'}"
