cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
KMOE-2::Cetuximab,130,1.5384615384615385,33,6.0606060606060606,"['TAL1(S122);', 'MAPK1(T185);']",2,100.0,"['TAL1(S122);', 'MAPK1(T185);']",set()
KMOE-2::Rucaparib,130,0.7692307692307693,33,3.0303030303030303,['KMT2A(S516);'],1,100.0,['KMT2A(S516);'],set()
OE33::Idelalisib,130,0.7692307692307693,33,3.0303030303030303,['PIK3CD(S1039);'],1,100.0,['PIK3CD(S1039);'],set()
SKM-1::Rucaparib,130,0.7692307692307693,33,3.0303030303030303,['KMT2A(S516);'],1,100.0,['KMT2A(S516);'],set()
OCI-M1::Rucaparib,130,0.7692307692307693,33,3.0303030303030303,['KMT2A(S516);'],1,100.0,['KMT2A(S516);'],set()
OCI-AML2::Rucaparib,130,0.7692307692307693,33,3.0303030303030303,['KMT2A(S516);'],1,100.0,['KMT2A(S516);'],set()
MV-4-11::Rucaparib,130,0.7692307692307693,33,3.0303030303030303,['KMT2A(S516);'],1,100.0,['KMT2A(S516);'],set()
KMOE-2::Talazoparib,130,8.461538461538462,33,18.181818181818183,"['PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",11,54.54545454545454,"['RAD50(S635);', 'NBN(S397);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'HNF1A(S249);', 'BRCA1(S1524);']","{'PNKP(S126);', 'ABRAXAS1(S406);', 'EIF4EBP1(S112);', 'UFL1(S462);'}"
OE33::Temozolomide,130,8.461538461538462,33,18.181818181818183,"['PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",11,54.54545454545454,"['NBN(S397);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);']","{'PNKP(S126);', 'ABRAXAS1(S406);', 'RAD50(S635);', 'UFL1(S462);'}"
SKM-1::Temozolomide,130,8.461538461538462,33,18.181818181818183,"['PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",11,54.54545454545454,"['NBN(S397);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);']","{'PNKP(S126);', 'ABRAXAS1(S406);', 'RAD50(S635);', 'UFL1(S462);'}"
OE33::Talazoparib,130,8.461538461538462,33,18.181818181818183,"['PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",11,54.54545454545454,"['NBN(S397);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);']","{'PNKP(S126);', 'ABRAXAS1(S406);', 'RAD50(S635);', 'UFL1(S462);'}"
SNU-398::Cetuximab,130,1.5384615384615385,33,3.0303030303030303,"['TAL1(S122);', 'MAPK1(T185);']",2,50.0,['TAL1(S122);'],{'MAPK1(T185);'}
MV-4-11::Cetuximab,130,1.5384615384615385,33,3.0303030303030303,"['TAL1(S122);', 'MAPK1(T185);']",2,50.0,['TAL1(S122);'],{'MAPK1(T185);'}
SKM-1::Paclitaxel,130,1.5384615384615385,33,3.0303030303030303,"['STAT3(S727);', 'FADD(S194);']",2,50.0,['STAT3(S727);'],{'FADD(S194);'}
KMOE-2::Paclitaxel,130,1.5384615384615385,33,3.0303030303030303,"['STAT3(S727);', 'FADD(S194);']",2,50.0,['STAT3(S727);'],{'FADD(S194);'}
OE33::Cetuximab,130,1.5384615384615385,33,3.0303030303030303,"['TAL1(S122);', 'MAPK1(T185);']",2,50.0,['TAL1(S122);'],{'MAPK1(T185);'}
OCI-M1::Cetuximab,130,1.5384615384615385,33,3.0303030303030303,"['TAL1(S122);', 'MAPK1(T185);']",2,50.0,['MAPK1(T185);'],{'TAL1(S122);'}
OCI-AML2::Cetuximab,130,1.5384615384615385,33,3.0303030303030303,"['TAL1(S122);', 'MAPK1(T185);']",2,50.0,['TAL1(S122);'],{'MAPK1(T185);'}
OCI-M1::Olaparib,130,11.538461538461538,33,21.21212121212121,"['KMT2A(S516);', 'SYK(S295);', 'CDC25C(S216);', 'POLR2A(S1861);', 'PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",15,46.666666666666664,"['NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'HNF1A(S249);', 'BRCA1(S1524);']","{'CDC25C(S216);', 'PNKP(S126);', 'SYK(S295);', 'EIF4EBP1(S112);', 'RAD50(S635);', 'KMT2A(S516);', 'POLR2A(S1861);'}"
SKM-1::Olaparib,130,11.538461538461538,33,21.21212121212121,"['KMT2A(S516);', 'SYK(S295);', 'CDC25C(S216);', 'POLR2A(S1861);', 'PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",15,46.666666666666664,"['CDC25C(S216);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'HNF1A(S249);']","{'PNKP(S126);', 'SYK(S295);', 'EIF4EBP1(S112);', 'RAD50(S635);', 'KMT2A(S516);', 'POLR2A(S1861);', 'BRCA1(S1524);'}"
MV-4-11::Olaparib,130,11.538461538461538,33,21.21212121212121,"['KMT2A(S516);', 'SYK(S295);', 'CDC25C(S216);', 'POLR2A(S1861);', 'PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",15,46.666666666666664,"['SYK(S295);', 'CDC25C(S216);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'HNF1A(S249);']","{'PNKP(S126);', 'EIF4EBP1(S112);', 'RAD50(S635);', 'KMT2A(S516);', 'TP53BP1(T302);', 'POLR2A(S1861);', 'BRCA1(S1524);'}"
OCI-M1::Talazoparib,130,8.461538461538462,33,15.151515151515152,"['PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",11,45.45454545454545,"['BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);']","{'PNKP(S126);', 'ABRAXAS1(S406);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);'}"
