cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
OCI-AML2::Docetaxel,475,0.631578947368421,114,2.631578947368421,"['MYC(T58);', 'STAT3(S727);', 'FADD(S194);']",3,100.0,"['MYC(T58);', 'STAT3(S727);', 'FADD(S194);']",set()
OCI-AML2::Fedratinib,475,0.21052631578947367,106,0.9433962264150944,['JAK2(S523);'],1,100.0,['JAK2(S523);'],set()
KMOE-2::Docetaxel,475,0.631578947368421,119,2.5210084033613445,"['MYC(T58);', 'STAT3(S727);', 'FADD(S194);']",3,100.0,"['MYC(T58);', 'STAT3(S727);', 'FADD(S194);']",set()
OCI-AML2::Cetuximab,475,0.42105263157894735,119,1.680672268907563,"['TAL1(S122);', 'MAPK1(T185);']",2,100.0,"['TAL1(S122);', 'MAPK1(T185);']",set()
SNU-398::Fedratinib,475,0.21052631578947367,117,0.8547008547008548,['JAK2(S523);'],1,100.0,['JAK2(S523);'],set()
SKM-1::Cetuximab,475,0.42105263157894735,119,1.680672268907563,"['TAL1(S122);', 'MAPK1(T185);']",2,100.0,"['TAL1(S122);', 'MAPK1(T185);']",set()
SNU-398::Cetuximab,475,0.42105263157894735,119,1.680672268907563,"['TAL1(S122);', 'MAPK1(T185);']",2,100.0,"['TAL1(S122);', 'MAPK1(T185);']",set()
SNU-387::Fedratinib,475,0.21052631578947367,119,0.8403361344537815,['JAK2(S523);'],1,100.0,['JAK2(S523);'],set()
OE33::Fedratinib,475,0.21052631578947367,119,0.8403361344537815,['JAK2(S523);'],1,100.0,['JAK2(S523);'],set()
SKM-1::Rucaparib,475,0.21052631578947367,118,0.847457627118644,['KMT2A(S516);'],1,100.0,['KMT2A(S516);'],set()
KMOE-2::Ruxolitinib,475,0.21052631578947367,102,0.9803921568627451,['JAK2(S523);'],1,100.0,['JAK2(S523);'],set()
MV-4-11::Fedratinib,475,0.21052631578947367,103,0.9708737864077669,['JAK2(S523);'],1,100.0,['JAK2(S523);'],set()
KMOE-2::Fedratinib,475,0.21052631578947367,99,1.0101010101010102,['JAK2(S523);'],1,100.0,['JAK2(S523);'],set()
OCI-M1::Rucaparib,475,0.21052631578947367,112,0.8928571428571428,['KMT2A(S516);'],1,100.0,['KMT2A(S516);'],set()
MV-4-11::Rucaparib,475,0.21052631578947367,117,0.8547008547008548,['KMT2A(S516);'],1,100.0,['KMT2A(S516);'],set()
KMOE-2::Rucaparib,475,0.21052631578947367,119,0.8403361344537815,['KMT2A(S516);'],1,100.0,['KMT2A(S516);'],set()
MV-4-11::Pazopanib,475,0.42105263157894735,119,1.680672268907563,"['PPP1CC(T307);', 'SGO1(S507);']",2,100.0,"['PPP1CC(T307);', 'SGO1(S507);']",set()
SKM-1::Docetaxel,475,0.631578947368421,114,2.631578947368421,"['MYC(T58);', 'STAT3(S727);', 'FADD(S194);']",3,100.0,"['MYC(T58);', 'STAT3(S727);', 'FADD(S194);']",set()
